"","Hogwarts.House","First.Name","Last.Name","Birthday","Best.Hand","Arithmancy","Herbology","Defense.Against.the.Dark.Arts","Divination","Muggle.Studies","Ancient.Runes","History.of.Magic","Transfiguration","Potions","Care.of.Magical.Creatures","Charms","Flying"
"1342","Gryffindor","Marcia","Maes","16/01/2001","Left",48115,-4.936865995,-5.264535187,5.668,-159.9797958,597.2128748,-2.601618699,986.7139728,5.48483309,0.516333093,-250.21028,124.23
"1343","Slytherin","Keenan","Kozlowski","25/04/1998","Left",73677,-6.723347495,3.745740487,-4.152,-361.5927191,436.855595,6.673904435,1018.391264,8.752263905,1.043084406,-251.8601,-96.8
"1344","Ravenclaw","Gwendolyn","Rosales","03/01/1999","Left",23241,5.099589328,3.321208254,5.439,698.9124309,619.4340308,4.934099607,1076.918461,5.950372993,-0.10581089,-229.14472,18.9
"1345","Slytherin","Geraldo","Seaton","14/05/1999","Left",33251,10.29675934,3.467189708,6.088,400.4511031,593.2542195,9.445644732,1074.821418,11.31031254,0.469851662,-225.42814,-4.65
"1346","Hufflepuff","Perla","Calvin","13/05/1997","Right",79331,5.594671781,-4.043156755,4.898,-607.0508709,360.8538857,3.173109219,1067.460653,1.018757857,-0.731843124,-246.0614,-53.39
"1347","Gryffindor","Brandy","Fielder","24/02/1997","Left",40949,-6.710169597,-4.307461438,3.699,-794.2185605,538.88032,-4.920976288,939.7201817,2.100849475,1.614348697,-255.60148,185.5
"1348","Slytherin","Mirna","Billingsley","10/10/2001","Left",46370,-6.422108374,5.2143024,-2.249,-408.7238664,435.7323097,7.65238256,1027.267582,10.31659736,-0.932774126,-247.07032,-87.42
"1349","Slytherin","Kristine","Jacob","24/05/1997","Left",84659,-3.783590187,2.924551996,-5.96,-378.0132109,431.9016577,2.738833623,1024.479946,5.877581884,1.697894584,-254.14821,-46.53
"1350","Ravenclaw","Verda","Stephenson","07/10/2000","Right",37887,4.502191862,5.279132552,5.016,607.5089202,587.9175035,3.547262971,1057.726948,6.391071258,0.594446306,-230.52802,4.03
"1351","Ravenclaw","Sanford","Garrett","16/12/2000","Right",68111,6.04001856,3.966408923,6.756,378.6295646,662.4332921,6.50172737,1056.154227,9.361449546,2.179953845,-229.51217,-9.64
"1352","Gryffindor","Lisa","Paz","07/05/2001","Right",49635,-4.48270183,-5.914205441,5.416,-353.5591723,602.0282957,-5.612096214,934.4976145,0.184518389,-1.138294966,-253.87987,187.81
"1353","Hufflepuff","Fay","Wentz","02/09/1997","Right",48086,2.526181536,-5.79837969,2.922,-519.6189312,363.9658251,8.447594447,1059.80603,8.700228301,-0.728233974,-247.19638,-63.52
"1354","Gryffindor","Sammie","Lawton","06/08/1997","Left",44730,-5.588384189,-5.72905468,4.676,-281.4637453,594.5700102,-3.07086662,966.9474865,5.283752019,-0.038098239,-252.40981,154.2
"1355","Hufflepuff","Dennis","Seidel","22/06/2001","Left",64990,3.851663149,-2.854791954,4.8,-564.4407452,399.2280785,4.379618442,1061.368372,4.059970863,0.755435445,-244.45513,-41.84
"1356","Hufflepuff","Karon","Mark","20/12/1999","Left",66565,4.45404863,-3.619800102,4.799,-866.8427273,452.7848732,7.872368957,1071.814947,10.36031517,-1.666024286,-243.37157,-36.79
"1357","Hufflepuff","Jana","Chitwood","12/03/1998","Left",54267,6.561746803,-1.830743478,3.755,-458.3751591,346.8982605,4.596878585,1051.202233,1.26017963,-0.043296215,-242.73467,-34.85
"1358","Hufflepuff","Aline","Underhill","21/04/2000","Left",38860,2.943978302,-5.66535606,6.248,-293.3137767,360.8650784,5.700562572,1043.823148,3.659208705,1.674871268,-244.46638,-39.87
"1359","Gryffindor","Dorothea","Horton","18/01/1997","Left",52433,-5.704310342,-3.823280765,4.457,-239.3245102,639.1714214,-3.87079864,968.3324076,5.539824223,-0.832657786,-251.03932,161.71
"1360","Hufflepuff","Anton","Bouchard","04/06/1997","Left",41002,7.43388789,-5.009054166,4.378,-470.8725793,399.9310201,2.703705515,1040.66787,2.94467561,0.566588941,-243.72801,52.66
"1361","Hufflepuff","Olivia","Murry","12/08/2001","Left",45783,4.032515407,-5.451811996,6.367,-415.2059019,390.4738137,3.93463922,1047.950902,3.387576515,0.67101347,-244.34449,-8.48
"1362","Hufflepuff","Lenore","Trinidad","07/11/2000","Left",49635,4.639782291,-5.727822141,7.938,-313.4671402,401.2322511,7.01427093,1034.32068,4.068206237,0.973903123,-241.68553,-30.57
"1363","Ravenclaw","Kurtis","Gilbert","22/08/1999","Right",79921,4.994598846,3.627809783,6.661,659.975317,571.2755859,4.543017158,1050.249445,2.564156505,-0.607528162,-232.57179,-65.64
"1364","Slytherin","Roosevelt","Cruz","05/03/2001","Right",45162,-4.943742616,3.716415253,-5.447,-509.6696437,407.5263942,3.209211132,1071.313029,10.81776866,1.089751435,-251.25924,-48.11
"1365","Hufflepuff","Kendall","Pacheco","25/05/2001","Left",1775,3.238427122,-7.525018942,5.161,0.468137062,366.5429301,9.21421901,1011.29451,7.117096187,0.163981356,-243.12244,1.53
"1366","Hufflepuff","Wes","Dillon","23/08/1999","Left",62135,6.273324358,-2.228277571,1.725,-596.0573158,420.6943846,4.018994749,1054.261166,5.322646476,0.338860385,-244.70598,10.46
"1367","Ravenclaw","Tamra","Elrod","12/11/1999","Left",56803,6.087444882,3.65153203,6.699,687.0859066,637.6132211,4.000868868,1066.410533,7.089668903,0.292740814,-229.46123,-2.03
"1368","Hufflepuff","Una","Linville","11/04/1999","Left",53132,1.14101953,-5.517909721,5.915,-798.8445818,418.3881087,1.346426517,1072.993605,4.974839415,-2.018882047,-245.69174,30.65
"1369","Gryffindor","Micaela","Valdes","19/03/1998","Right",42933,-5.549933778,-3.991178458,5.233,-395.5753502,606.6560821,-3.272617687,974.7555602,5.697827404,0.478673277,-250.45348,154.55
"1370","Hufflepuff","Lyman","Behrens","01/09/1997","Left",57393,3.840978665,-5.455868186,6.368,-896.523781,424.1314002,4.808167967,1079.914499,8.118102861,0.896231623,-244.93876,-15.18
"1371","Hufflepuff","Leandro","Mcdaniels","06/09/1997","Right",57086,4.74161778,-6.066362613,6.266,-438.8510791,370.3722896,7.679612103,1049.626522,4.707753137,-0.581071255,-244.12828,-62.42
"1372","Hufflepuff","Juan","Daniel","30/09/1998","Left",88229,1.937665628,-1.843132966,6.267,-427.3880129,394.9889318,5.614145674,1061.667061,2.216172615,-2.524625044,-244.25496,-119.21
"1373","Gryffindor","Emil","Harr","28/04/2001","Left",56805,-5.412419544,-3.069303529,4.994,-210.1783188,615.3631642,-4.470241903,969.7401428,3.199228413,-0.004247895,-250.51626,143.62
"1374","Hufflepuff","Reva","Stewart","16/11/1998","Left",69954,3.733641655,-2.57291902,6.916,-466.6705074,417.2814777,8.647227112,1048.859657,5.30205297,-0.652015623,-241.15766,-90.7
"1375","Ravenclaw","Cecil","Tovar","18/04/2000","Right",66624,1.905257349,4.853962838,6.227,731.8967318,651.4186513,7.175404996,1067.985687,10.19420114,0.566985309,-230.50917,-74.41
"1376","Gryffindor","Leilani","Stamps","06/08/1997","Left",32842,-5.335326548,-5.169490914,6.2,-103.0716515,615.8067681,-3.302085428,958.6437562,4.698396542,-0.575189445,-249.43561,171.32
"1377","Slytherin","Dudley","Cleary","18/02/2001","Right",21194,-2.940513422,7.057678789,-4.283,-367.9697768,412.7205785,4.903436239,1035.493755,5.950372993,-0.230908898,-244.6205,-20.32
"1378","Gryffindor","Jessie","Erwin","08/10/1999","Right",30430,-7.74642556,-4.790278531,4.223,-230.8238164,547.3632663,-3.15007691,937.0351703,2.705375659,0.752805429,-253.59114,152.69
"1379","Hufflepuff","Natalia","Newberry","11/02/1997","Right",52199,1.14101953,-5.522765764,5.873,-298.9947729,385.4910583,3.990878656,1042.676071,2.499099344,-0.446213496,-245.23676,-22.16
"1380","Hufflepuff","Shanon","Warfield","11/09/1999","Right",44780,6.62655273,-5.52664802,3.067,-136.3319416,363.1465862,0.29857788,1025.785881,-1.415213807,0.576521463,-246.70308,49.97
"1381","Gryffindor","Amelia","Sharp","24/12/2000","Left",29517,-6.214961227,-7.05117945,4.624,-525.6287642,551.1395096,-3.736088586,932.0116201,3.248893952,-0.072633945,-255.1041,198.41
"1382","Gryffindor","Jung","Layman","20/04/2001","Right",71739,-5.130720381,-5.591322739,3.42,-684.3185624,604.2878171,-6.146592154,930.8097864,1.232929185,-0.486518641,-257.05137,205.67
"1383","Ravenclaw","Trista","Gantt","21/10/2001","Left",59061,4.909916203,3.608194983,6.265,932.4176117,670.4428896,4.034883258,1070.068478,8.380733515,-0.23719912,-229.56059,-9.89
"1384","Gryffindor","Lindy","Gracia","14/01/1998","Right",33563,-8.648651755,-7.474469703,1.444,-475.4161821,576.4978364,-1.921778585,927.9277298,7.404223397,2.416330036,-258.6056,188.6
"1385","Hufflepuff","Tom","Haskins","07/12/1999","Right",63924,6.13880534,-0.387863497,2.993,-365.1194872,452.7325287,3.862708781,1032.294678,3.882496535,-0.227601746,-243.5927,22.71
"1386","Ravenclaw","Wilfred","Giordano","02/06/1999","Left",30053,5.825962656,4.528449277,4.721,653.0409695,591.3579303,4.912170248,1066.566421,8.485303622,0.944549579,-229.33393,8.3
"1387","Slytherin","Steve","Vick","05/09/1999","Right",53566,-8.847165627,4.651956065,-4.576,-398.9394311,403.440118,6.7105153,1057.463951,11.66752652,-2.059934713,-251.47774,-126.76
"1388","Slytherin","Chantal","Goldman","09/03/1997","Right",5929,-2.277644648,7.62844123,-2.695,-469.4330259,412.4762373,5.486221254,1043.103487,9.932906851,-0.09049945,-241.55524,-11.34
"1389","Gryffindor","Charmaine","Renfro","10/03/1999","Right",42850,-7.287346257,-6.766931114,2.596,-650.4851387,536.6330151,-4.656877783,915.0064299,1.697396234,-1.37445111,-258.97753,201.43
"1390","Hufflepuff","Neville","Barrow","01/08/2001","Right",53134,4.182950443,-2.920726764,4.335,-612.9567857,441.8065266,5.825241656,1055.95465,7.670625666,0.373496266,-243.10293,-8.52
"1391","Ravenclaw","Jonas","Rauch","19/05/2000","Right",26268,5.157632943,5.599266516,3.733,637.7749572,538.4505793,4.378175539,1057.265362,5.93829682,1.174147068,-230.54234,-4.47
"1392","Hufflepuff","Miles","Aguayo","21/01/1999","Left",67074,6.125319934,-4.87398657,4.927,-639.4080199,378.8926307,5.444122212,1062.118895,4.111309148,-0.72944354,-244.82743,-37.96
"1393","Hufflepuff","Marjorie","Boyer","24/10/2001","Right",30403,4.391258945,-6.708950945,6.746,-487.8605533,390.1114849,5.619490844,1048.062676,5.953459633,0.504167089,-243.58725,5.54
"1394","Gryffindor","Jung","Kim","04/07/1999","Left",35988,1.14101953,-6.533988888,6.805,-135.7927223,613.9374881,-5.54440114,935.4126841,1.270640654,-1.467645496,-250.69972,218.32
"1395","Hufflepuff","Renato","Sneed","10/07/2000","Right",59800,5.803786856,-4.624728553,4.855,-727.8216268,435.0270047,4.960435925,1061.828922,6.907009359,-0.305843846,-244.06226,5.59
"1396","Gryffindor","Angie","Ladner","01/06/2001","Right",42559,-5.527431857,-5.476233911,3.961,-833.5692482,587.7793489,-6.026760205,926.7178817,2.543550608,-0.58241707,-255.75059,240.63
"1397","Ravenclaw","Patty","Prince","12/06/1999","Left",58984,7.116839374,4.797182211,5.629,500.6768504,595.3515165,5.634878401,1050.271619,5.813837055,1.050989541,-229.58248,-14.56
"1398","Ravenclaw","Alisha","Avila","09/05/2000","Right",14522,7.044105732,4.956509415,4.199,390.224032,539.9321259,6.204762958,1060.955478,8.530926302,-0.05342714,-228.75693,17.42
"1399","Gryffindor","Marty","Canady","18/11/1996","Right",55048,-7.744565644,-4.22846227,1.946,-594.7961222,578.097812,-4.665631814,929.9584747,2.972234417,-0.345159879,-257.38018,180.57
"1400","Ravenclaw","Janelle","Salazar","03/09/2001","Right",44757,7.657913855,-5.682809648,3.999,-529.9841744,391.1234753,3.363899266,1045.757519,3.65244166,0.053053329,-244.60007,42.74
"1401","Slytherin","Lacy","Mcgowan","15/01/1998","Right",16697,-3.3465421,6.042535201,-4.936,-415.4256161,430.2352909,4.523608768,1047.57733,11.38926629,0.522027689,-245.75565,-2.64
"1402","Gryffindor","Shayne","Slayton","23/09/1999","Right",46520,-7.674307289,-2.208153067,2.975,-835.3002103,544.6111192,-6.036172919,924.1644598,0.282419967,0.440749893,-256.0132,191.7
"1403","Ravenclaw","Velma","Coles","16/10/1998","Right",61099,3.858907145,5.967967704,5.475,601.8294246,627.5167873,5.064972375,1054.619502,7.129772149,-0.187130321,-230.28325,-30.58
"1404","Hufflepuff","Julianna","Doran","01/08/2000","Right",28482,8.573561389,-8.255019412,2.796,-148.6423185,323.6682538,1.160614623,1020.930906,-1.091479498,-1.084252025,-247.42257,75.19
"1405","Hufflepuff","Fern","Cummings","06/06/1999","Right",34642,1.14101953,-6.75175231,4.961,-402.1696082,430.1812892,3.550969342,1037.566953,5.842755458,-0.05342714,-245.16055,53.66
"1406","Slytherin","Vickie","Candelaria","02/10/1997","Right",26557,-5.22616546,7.43695796,-3.759,-698.4912869,352.8512559,6.764206366,1072.230802,10.83414901,1.490751546,-245.94679,-102.6
"1407","Hufflepuff","Winnie","Wentworth","04/04/2001","Left",23669,5.073431532,-5.583641462,5.585,-616.1168194,376.8050967,8.914703349,1053.267695,8.941348504,0.686627308,-242.00694,-16.34
"1408","Ravenclaw","Charlotte","Evans","29/11/2000","Left",55527,4.27474949,5.326318688,5.723,-224.5899149,625.688886,6.102624426,1063.194195,8.312158787,0.662091106,-229.29056,-41.14
"1409","Hufflepuff","Geoffrey","Joyce","09/04/1998","Left",62429,4.163193475,-4.955887742,5.646,-616.2838917,394.6245135,4.240603842,1063.059321,4.38281466,-1.97913489,-245.40838,-30.11
"1410","Slytherin","Johnathon","Odom","20/08/1997","Left",58492,-7.493774611,2.720351735,-4.77,-351.5525398,449.8763055,6.679820256,1034.348326,12.12823675,-0.123957832,-252.31929,-78.63
"1411","Gryffindor","Marcia","Doe","24/07/2000","Left",47670,-5.171198401,-5.232887525,5.143,-432.9245846,495.74797,-3.914790332,966.1012239,3.878477799,-0.259603418,-252.38478,159.3
"1412","Hufflepuff","Daron","Kitchens","28/02/1999","Left",49529,5.688908159,-0.387863497,6.538,-499.5316869,411.1502891,3.537105279,1047.419513,3.01943259,0.507440486,-242.48361,9.71
"1413","Slytherin","Stacey","Wu","08/10/1997","Left",31210,-3.589811753,5.259697368,-3.002,-626.5853562,412.1522665,4.599610821,1062.529645,10.58299606,0.238410619,-246.34111,-38.68
"1414","Hufflepuff","Ali","Battles","25/06/1999","Left",44095,5.415559805,-6.261834383,5.311,-333.0634198,386.8046962,7.224753476,1034.636001,5.094625543,0.876459723,-243.82131,-17.54
"1415","Hufflepuff","Valentina","Gibson","26/04/1997","Left",53960,6.049238886,-5.056813271,4.136,-457.6064076,387.6817806,1.630929819,1047.432938,1.685773477,0.447002041,-245.93674,26.64
"1416","Ravenclaw","Lorenzo","Bundy","23/11/1999","Left",87138,-6.671808977,3.654716611,-7.125,-501.8877333,387.8361322,6.029867033,1033.374716,8.248788658,1.383578378,-255.96693,-120.43
"1417","Slytherin","Eloy","Connell","18/04/2001","Right",74845,-4.561808679,-0.387863497,-4.772,-230.2188006,459.2921794,3.022432983,1016.042493,6.084684379,-0.339125069,-251.42808,-41.08
"1418","Ravenclaw","Aretha","Trice","08/11/1996","Left",79428,4.945813454,2.81428679,6.583,517.6792449,608.3003162,5.122940006,1036.250232,4.4849104,-0.76699618,-233.16651,-32.36
"1419","Hufflepuff","Augusta","Blanchard","13/09/2001","Right",39874,6.617484766,-6.586907506,2.858,-496.6530395,378.1014187,1.353013826,1049.265254,3.287227926,-0.133813544,-247.34739,61.58
"1420","Slytherin","Teddy","Dodds","19/12/1999","Right",98109,-3.955124098,2.717128297,-5.758,-392.0618071,441.7305584,2.557396157,1030.096946,4.930318674,0.768413293,-255.09825,-54.34
"1421","Ravenclaw","Rose","Torres","16/12/1997","Right",55371,7.140489003,5.475567677,5.138,409.3729203,585.108082,4.63479564,1042.621431,4.742602441,-0.836545931,-230.03135,4.41
"1422","Ravenclaw","Marty","Herrin","20/06/2000","Right",57532,3.24118857,5.394599818,5.16,254.9948573,639.3262585,5.39317219,1028.210304,8.073240797,0.216821865,-232.18652,12.05
"1423","Hufflepuff","Raymundo","Cooksey","16/04/1999","Right",60975,6.231948653,-4.178741274,6.4,-561.6842238,377.1870269,5.981996899,1054.732651,3.10414798,0.223770079,-242.47435,-44.31
"1424","Ravenclaw","Dovie","Saul","27/08/2000","Right",49635,4.412894876,6.474568162,3.154,368.3789108,568.3490492,4.999267236,1047.197227,7.83029631,-1.638997917,-231.69042,10.56
"1425","Gryffindor","Maggie","Damron","02/06/1998","Right",62042,-4.368506425,-4.762530837,5.802,-585.9517245,572.8403769,-5.275262068,955.5728592,0.639725633,-1.144834465,-252.9695,163.15
"1426","Hufflepuff","Carmen","Champion","07/11/2000","Left",68697,4.120802912,-5.398176222,5.97,-641.877154,394.0675281,3.659346405,1067.3307,3.857594473,-0.547942498,-246.10102,-34.57
"1427","Ravenclaw","Eldon","Hutson","22/11/2000","Right",41173,6.35474842,5.440067552,4.951,445.9932873,586.5497459,5.762430794,1065.873998,8.168992186,-1.738913379,-228.98087,-8.41
"1428","Gryffindor","Clinton","Hemphill","13/01/2000","Right",38984,-4.727777089,-4.988515227,7.004,42.24843247,648.8820637,-1.832112857,986.2387815,7.323180071,-0.472511872,-246.82635,137.9
"1429","Gryffindor","Roy","Delossantos","28/08/2000","Left",53431,-5.195214988,-4.583909155,4.271,-476.1432637,630.2490137,-4.399362687,960.7178996,5.198774861,1.014277877,-252.56696,186.08
"1430","Ravenclaw","Laura","Everett","12/03/2000","Right",39228,4.770941742,3.830866237,5.832,582.8250197,615.9485448,4.417154626,1068.539889,8.828469084,0.603137054,-230.17467,5.66
"1431","Gryffindor","Jayson","Somerville","23/06/2001","Left",42547,-2.870672994,-4.264515446,7.05,-582.9211907,606.9511449,-4.982394923,995.8406197,4.793895004,-0.661986197,-248.28095,177.61
"1432","Slytherin","Ervin","Shelley","03/08/1998","Left",49635,-6.700468803,2.730798764,-5.219,-287.892892,495.74797,4.305958058,1020.121776,6.548906544,-1.618592913,-255.2995,-95.88
"1433","Hufflepuff","Jonah","Rosa","07/04/1997","Right",54696,1.604080645,-4.458123504,7.328,-626.537903,394.2019539,7.635448726,1070.410582,7.402755763,0.299465562,-243.53251,-85.17
"1434","Hufflepuff","Nan","Hurley","20/04/1999","Left",57873,7.329863878,-3.388229309,4.189,-616.8391788,426.9497528,2.327245194,1052.164438,3.416829152,0.803690422,-243.45278,38.9
"1435","Hufflepuff","Chong","Woodard","20/03/2000","Right",34543,5.166446839,-6.509465308,4.846,-324.3236026,380.1346585,3.539894129,1038.385229,3.41481135,1.102913512,-245.30497,27.31
"1436","Ravenclaw","Patrick","Cox","04/10/1999","Left",59354,8.272247367,3.062672492,5.271,225.0878163,555.1066963,4.985539976,1026.14991,3.471946064,0.337146072,-232.47976,19.37
"1437","Slytherin","Lucio","Negron","08/01/1999","Left",67129,-5.628744267,5.00831681,-4.98,-145.4666881,437.7989846,5.022475789,1008.674411,6.517021696,0.352831082,-250.63658,-69.99
"1438","Hufflepuff","Omer","Carrera","13/10/2001","Left",52049,5.626831897,-3.745028644,5.501,-680.5592045,405.4928998,9.98695849,1058.922272,8.847001568,-0.138537156,-241.08842,-56.51
"1439","Hufflepuff","Fletcher","Wingfield","28/01/1997","Right",71129,5.647298066,-2.816377538,3.73,-547.6220495,348.3567245,7.324278748,1061.171423,3.61572783,-0.411852472,-244.14334,-87.64
"1440","Hufflepuff","Carmel","Olivares","25/10/1997","Left",57084,3.02052766,-4.766835505,7.775,-649.9279144,444.9434955,4.443756765,1062.297684,6.181211732,-1.002451612,-243.31048,-17.02
"1441","Ravenclaw","Mickey","Bratcher","25/04/2001","Right",49635,3.808333159,5.383323832,5.7,928.7153976,646.8372346,4.221800721,1055.506755,6.454052705,-0.112544669,-229.88521,-29.56
"1442","Ravenclaw","Kristal","Woodley","25/02/2000","Left",55003,7.919267824,3.796584984,5.863,753.4431927,591.0972901,5.231018576,1064.406752,5.950372993,-0.05342714,-228.86285,-20.67
"1443","Hufflepuff","Lauren","Provost","21/01/1997","Right",44378,3.270598498,-4.789382991,7.217,-399.892689,413.3955338,7.761771415,1043.407332,6.384901266,-0.727633407,-241.89849,-43.13
"1444","Gryffindor","Alberto","Michaels","30/09/1999","Left",39731,-2.811463113,-6.608558859,6.503,-601.0012535,608.6887586,-5.3765203,974.1762253,4.579109238,-0.959917529,-250.98261,215.49
"1445","Hufflepuff","Saundra","Low","12/09/1999","Right",63995,6.160816086,-4.411569824,3.586,-463.2380863,322.2216554,4.887882934,1058.3281,1.300073924,-0.522939067,-245.92806,-57.46
